code,display_name,city,raw_name
USW00012902,"Tx San Antonio Fort Sam Housto, United States",Tx San Antonio Fort Sam Housto,TX SAN ANTONIO FORT SAM HOUSTO
USW00012904,"Tx Harlingen Aaf, United States",Tx Harlingen Aaf,TX HARLINGEN AAF
USW00012906,"Tx Houston Ellington Afb, United States",Tx Houston Ellington Afb,TX HOUSTON ELLINGTON AFB
USW00012908,"Tx Mission (Moore Field), United States",Tx Mission (Moore Field),TX MISSION (MOORE FIELD)
USW00012909,"Tx San Antonio (Kelly Field), United States",Tx San Antonio (Kelly Field),TX SAN ANTONIO (KELLY FIELD)
USW00012911,"Tx San Antonio Randolph Afb, United States",Tx San Antonio Randolph Afb,TX SAN ANTONIO RANDOLPH AFB
USW00012914,"Tx Victoria (Aloe Aaf), United States",Tx Victoria (Aloe Aaf),TX VICTORIA (ALOE AAF)
USW00012915,"Tx Brownsville (Fort Brown), United States",Tx Brownsville (Fort Brown),TX BROWNSVILLE (FORT BROWN)
USW00012920,"Tx Laredo, United States",Tx Laredo,TX LAREDO
USW00013702,"Va Hampton Langley Field, United States",Va Hampton Langley Field,VA HAMPTON LANGLEY FIELD
USW00013705,"Md Camp Springs (Andrews Afb), United States",Md Camp Springs (Andrews Afb),MD CAMP SPRINGS (ANDREWS AFB)
USW00013707,"De Dover (Aaf), United States",De Dover (Aaf),DE DOVER (AAF)
USW00013708,"De Wilmington (New Castle Aab), United States",De Wilmington (New Castle Aab),DE WILMINGTON (NEW CASTLE AAB)
USW00013710,"Dc Washington (Bolling Field), United States",Dc Washington (Bolling Field),DC WASHINGTON (BOLLING FIELD)
USW00013711,"Nc Laurinburg (Maxton Aab), United States",Nc Laurinburg (Maxton Aab),NC LAURINBURG (MAXTON AAB)
USW00013712,"Nc Wilmington (New Hanover Ap), United States",Nc Wilmington (New Hanover Ap),NC WILMINGTON (NEW HANOVER AP)
USW00013715,"Pa Uniontown Burgess Field, United States",Pa Uniontown Burgess Field,PA UNIONTOWN BURGESS FIELD
USW00013717,"Sc Myrtle Beach Aaf, United States",Sc Myrtle Beach Aaf,SC MYRTLE BEACH AAF
USW00013718,"Va Newport News (Fort Eustis), United States",Va Newport News (Fort Eustis),VA NEWPORT NEWS (FORT EUSTIS)
USW00013719,"Md Cumberland, United States",Md Cumberland,MD CUMBERLAND
USW00013729,"Wv Elkins, United States",Wv Elkins,WV ELKINS
USW00013733,"Va Lynchburg, United States",Va Lynchburg,VA LYNCHBURG
USW00013780,"Va Richmond City, United States",Va Richmond City,VA RICHMOND CITY
USW00013792,"Nc Oak Island, United States",Nc Oak Island,NC OAK ISLAND
USW00013801,"Al Montgomery (Gunter Field), United States",Al Montgomery (Gunter Field),AL MONTGOMERY (GUNTER FIELD)
USW00013802,"Il Belleville Scott Field, United States",Il Belleville Scott Field,IL BELLEVILLE SCOTT FIELD
USW00013804,"In Seymour Freeman Field, United States",In Seymour Freeman Field,IN SEYMOUR FREEMAN FIELD
USW00013805,"In Indianapolis Stout Field, United States",In Indianapolis Stout Field,IN INDIANAPOLIS STOUT FIELD
USW00013809,"Il Lawrenceville George Field, United States",Il Lawrenceville George Field,IL LAWRENCEVILLE GEORGE FIELD
USW00013810,"Ky Louisville (Bowman Field), United States",Ky Louisville (Bowman Field),KY LOUISVILLE (BOWMAN FIELD)
USW00013811,"In Madison Jefferson Prvgr, United States",In Madison Jefferson Prvgr,IN MADISON JEFFERSON PRVGR
USW00013812,"Oh Columbus Lockbourne Afb, United States",Oh Columbus Lockbourne Afb,OH COLUMBUS LOCKBOURNE AFB
USW00013814,"Ar Blytheville Afb, United States",Ar Blytheville Afb,AR BLYTHEVILLE AFB
USW00013815,"Ga Albany Turner Field, United States",Ga Albany Turner Field,GA ALBANY TURNER FIELD
USW00013817,"Ms Meridian (Key Field), United States",Ms Meridian (Key Field),MS MERIDIAN (KEY FIELD)
USW00013819,"Ga Bainbridge Aaf, United States",Ga Bainbridge Aaf,GA BAINBRIDGE AAF
USW00013820,"Ms Biloxi (Keesler Afb), United States",Ms Biloxi (Keesler Afb),MS BILOXI (KEESLER AFB)
USW00013821,"Al Montgomery (Maxwell Field), United States",Al Montgomery (Maxwell Field),AL MONTGOMERY (MAXWELL FIELD)
USW00013822,"Sc Greenville Donaldson Afb, United States",Sc Greenville Donaldson Afb,SC GREENVILLE DONALDSON AFB
USW00013824,"Ga Savannah Hunter Afb, United States",Ga Savannah Hunter Afb,GA SAVANNAH HUNTER AFB
USW00013825,"Ms Columbus Aaf, United States",Ms Columbus Aaf,MS COLUMBUS AAF
USW00013826,"Al Courtland (Aaf), United States",Al Courtland (Aaf),AL COURTLAND (AAF)
USW00013827,"Tn Smyrna Sewart Afb, United States",Tn Smyrna Sewart Afb,TN SMYRNA SEWART AFB
USW00013828,"Tn Dyersburg Aaf, United States",Tn Dyersburg Aaf,TN DYERSBURG AAF
USW00013829,"Ga Fort Benning Lawson Aaf, United States",Ga Fort Benning Lawson Aaf,GA FORT BENNING LAWSON AAF
USW00013830,"Sc Columbia Aab, United States",Sc Columbia Aab,SC COLUMBIA AAB
USW00013831,"Nc Charlotte Morris Field, United States",Nc Charlotte Morris Field,NC CHARLOTTE MORRIS FIELD
USW00013833,"Ms Hattiesburg, United States",Ms Hattiesburg,MS HATTIESBURG
USW00013835,"Ga Moultrie Spence Field, United States",Ga Moultrie Spence Field,GA MOULTRIE SPENCE FIELD
USW00013836,"Ga Macon Cochran Field, United States",Ga Macon Cochran Field,GA MACON COCHRAN FIELD
USW00013837,"Ga Augusta Daniel Field, United States",Ga Augusta Daniel Field,GA AUGUSTA DANIEL FIELD
USW00013838,"Al Mobile (Brookley Afb), United States",Al Mobile (Brookley Afb),AL MOBILE (BROOKLEY AFB)
USW00013839,"Al Dothan (Napier Field), United States",Al Dothan (Napier Field),AL DOTHAN (NAPIER FIELD)
USW00013846,"Fl Panama City (Tyndall Field), United States",Fl Panama City (Tyndall Field),FL PANAMA CITY (TYNDALL FIELD)
USW00013850,"Al Selma Craig Afb, United States",Al Selma Craig Afb,AL SELMA CRAIG AFB
USW00013851,"Fl Marianna (Aaf), United States",Fl Marianna (Aaf),FL MARIANNA (AAF)
USW00013855,"Ok Tullahoma William Northern, United States",Ok Tullahoma William Northern,OK TULLAHOMA WILLIAM NORTHERN
USW00013856,"Al Tuskegee (Aaf), United States",Al Tuskegee (Aaf),AL TUSKEGEE (AAF)
USW00013857,"Ga Valdosta Moody Afb, United States",Ga Valdosta Moody Afb,GA VALDOSTA MOODY AFB
USW00013859,"Sc Walterboro Aaf, United States",Sc Walterboro Aaf,SC WALTERBORO AAF
USW00013860,"Ga Warner Robins Robins Afb, United States",Ga Warner Robins Robins Afb,GA WARNER ROBINS ROBINS AFB
USW00013874,"Ga Atlanta, United States",Ga Atlanta,GA ATLANTA
USW00013882,"Tn Chattanooga, United States",Tn Chattanooga,TN CHATTANOOGA
USW00013893,"Tn Memphis, United States",Tn Memphis,TN MEMPHIS
USW00013894,"Al Mobile, United States",Al Mobile,AL MOBILE
USW00013903,"Ok Ardmore Afb, United States",Ok Ardmore Afb,OK ARDMORE AFB
USW00013904,"Tx Austin (Bergstrom Field), United States",Tx Austin (Bergstrom Field),TX AUSTIN (BERGSTROM FIELD)
USW00013905,"Tx College Station (Bryan Afb), United States",Tx College Station (Bryan Afb),TX COLLEGE STATION (BRYAN AFB)
USW00013907,"Tx Dallas Hensley Field, United States",Tx Dallas Hensley Field,TX DALLAS HENSLEY FIELD
USW00013909,"Ok Enid/Vance Afb, United States",Ok Enid,OK ENID/VANCE AFB
USW00013916,"Ok Muskogee (Hatbox Field/Aaf), United States",Ok Muskogee (Hatbox Field,OK MUSKOGEE (HATBOX FIELD/AAF)
USW00013920,"Ks Topeka (Forbes Afb), United States",Ks Topeka (Forbes Afb),KS TOPEKA (FORBES AFB)
USW00013923,"Tx Sherman Perrin Field, United States",Tx Sherman Perrin Field,TX SHERMAN PERRIN FIELD
USW00013924,"Tx Groesbeck, United States",Tx Groesbeck,TX GROESBECK
USW00013927,"Ms Jackson (Aab), United States",Ms Jackson (Aab),MS JACKSON (AAB)
USW00013928,"Tx Waco (James Connally Afb), United States",Tx Waco (James Connally Afb),TX WACO (JAMES CONNALLY AFB)
USW00013930,"Mo Knobnoster Sedalia Afb, United States",Mo Knobnoster Sedalia Afb,MO KNOBNOSTER SEDALIA AFB
USW00013933,"Ms Greenwood Aaf, United States",Ms Greenwood Aaf,MS GREENWOOD AAF
USW00013935,"La Alexandria (Esler Field), United States",La Alexandria (Esler Field),LA ALEXANDRIA (ESLER FIELD)
USW00013936,"La Baton Rouge (Harding Field), United States",La Baton Rouge (Harding Field),LA BATON ROUGE (HARDING FIELD)
USW00013937,"La De Ridder (Afb), United States",La De Ridder (Afb),LA DE RIDDER (AFB)
USW00013942,"La Monroe (Selman Field), United States",La Monroe (Selman Field),LA MONROE (SELMAN FIELD)
USW00013943,"La New Orleans (Aab), United States",La New Orleans (Aab),LA NEW ORLEANS (AAB)
USW00013944,"La Shreveport Barksdale Afb, United States",La Shreveport Barksdale Afb,LA SHREVEPORT BARKSDALE AFB
USW00013946,"Ks Victoria (Walker Aaf), United States",Ks Victoria (Walker Aaf),KS VICTORIA (WALKER AAF)
USW00013947,"Ks Marshall Field Fort Riley, United States",Ks Marshall Field Fort Riley,KS MARSHALL FIELD FORT RILEY
USW00013960,"Tx Dallas, United States",Tx Dallas,TX DALLAS
USW00013977,"Ar Texarkana, United States",Ar Texarkana,AR TEXARKANA
USW00013988,"Mo Kansas City, United States",Mo Kansas City,MO KANSAS CITY
USW00014702,"Ma Bedford Hanscom Ap, United States",Ma Bedford Hanscom Ap,MA BEDFORD HANSCOM AP
USW00014703,"Ma Chicopee Falls (Westover Af, United States",Ma Chicopee Falls (Westover Af,MA CHICOPEE FALLS (WESTOVER AF
USW00014704,"Ma Falmouth Otis Afb, United States",Ma Falmouth Otis Afb,MA FALMOUTH OTIS AFB
USW00014708,"Ny Hempstead Mitchell Afb, United States",Ny Hempstead Mitchell Afb,NY HEMPSTEAD MITCHELL AFB
USW00014709,"Ny New York University, United States",Ny New York University,NY NEW YORK UNIVERSITY
USW00014710,"Nh Manchester (Grenier Field), United States",Nh Manchester (Grenier Field),NH MANCHESTER (GRENIER FIELD)
USW00014711,"Pa Middletown Olmsted Afb, United States",Pa Middletown Olmsted Afb,PA MIDDLETOWN OLMSTED AFB
USW00014712,"Pa Reading Aaf, United States",Pa Reading Aaf,PA READING AAF
USW00014716,"Ma Cambridge Mit, United States",Ma Cambridge Mit,MA CAMBRIDGE MIT
USW00014719,"Ny Westhampton Suffolk County, United States",Ny Westhampton Suffolk County,NY WESTHAMPTON SUFFOLK COUNTY
USW00014721,"Ct Windsor Locks/Bradley Field, United States",Ct Windsor Locks,CT WINDSOR LOCKS/BRADLEY FIELD
USW00014722,"Nj Spring Lake Belmar, United States",Nj Spring Lake Belmar,NJ SPRING LAKE BELMAR
USW00014723,"Ny Fishers Island Fort H G Wri, United States",Ny Fishers Island Fort H G Wri,NY FISHERS ISLAND FORT H G WRI
USW00014725,"Nj Ft. Monmouth, United States",Nj Ft. Monmouth,NJ FT. MONMOUTH
USW00014726,"Ny Staten Island Miller Field, United States",Ny Staten Island Miller Field,NY STATEN ISLAND MILLER FIELD
USW00014734,"Nj Newark, United States",Nj Newark,NJ NEWARK
USW00014738,"Ny Binghamton, United States",Ny Binghamton,NY BINGHAMTON
USW00014742,"Vt Burlington, United States",Vt Burlington,VT BURLINGTON
USW00014748,"Ny Elmira, United States",Ny Elmira,NY ELMIRA
USW00014751,"Pa Harrisburg, United States",Pa Harrisburg,PA HARRISBURG
USW00014752,"Ct Hartford, United States",Ct Hartford,CT HARTFORD
USW00014755,"Nh Mount Washington, United States",Nh Mount Washington,NH MOUNT WASHINGTON
USW00014761,"Pa Philipsburg, United States",Pa Philipsburg,PA PHILIPSBURG
USW00014762,"Pa Pittsburgh, United States",Pa Pittsburgh,PA PITTSBURGH
USW00014771,"Ny Syracuse, United States",Ny Syracuse,NY SYRACUSE
USW00014804,"Mi Mount Clemens Selfridge Afb, United States",Mi Mount Clemens Selfridge Afb,MI MOUNT CLEMENS SELFRIDGE AFB
USW00014814,"Mi Alpena, United States",Mi Alpena,MI ALPENA
USW00014821,"Oh Columbus, United States",Oh Columbus,OH COLUMBUS
USW00014822,"Mi Detroit, United States",Mi Detroit,MI DETROIT
USW00014834,"Il Joliet, United States",Il Joliet,IL JOLIET
USW00014838,"Mi Marquette, United States",Mi Marquette,MI MARQUETTE
USW00014839,"Wi Milwaukee Wi Airport, United States",Wi Milwaukee Wi Airport,WI MILWAUKEE WI AIRPORT
USW00014853,"Mi Ypsilanti, United States",Mi Ypsilanti,MI YPSILANTI
USW00014884,"Mi East Lansing, United States",Mi East Lansing,MI EAST LANSING
USW00014892,"Il Chicago University, United States",Il Chicago University,IL CHICAGO UNIVERSITY
USW00014896,"Oh Akron, United States",Oh Akron,OH AKRON
USW00014903,"Ne Fort Omaha, United States",Ne Fort Omaha,NE FORT OMAHA
USW00014920,"Wi La Crosse, United States",Wi La Crosse,WI LA CROSSE
USW00014923,"Il Moline, United States",Il Moline,IL MOLINE
USW00014924,"Nd Pembina, United States",Nd Pembina,ND PEMBINA
USW00014927,"Mn St Paul, United States",Mn St Paul,MN ST PAUL
USW00021502,"Hi Morse Field, United States",Hi Morse Field,HI MORSE FIELD
USW00022002,"Tx Eagle Pass (Aaf), United States",Tx Eagle Pass (Aaf),TX EAGLE PASS (AAF)
USW00022003,"Tx Brackettville (Fort Clark), United States",Tx Brackettville (Fort Clark),TX BRACKETTVILLE (FORT CLARK)
USW00022004,"Tx Del Rio Texas, United States",Tx Del Rio Texas,TX DEL RIO TEXAS
USW00022502,"Hi Molokai Homestead Field, United States",Hi Molokai Homestead Field,HI MOLOKAI HOMESTEAD FIELD
USW00022504,"Hi Honolulu Hickam Field, United States",Hi Honolulu Hickam Field,HI HONOLULU HICKAM FIELD
USW00022505,"Hi Kahuku Aab, United States",Hi Kahuku Aab,HI KAHUKU AAB
USW00022514,"Hi Barbers Point Nas, United States",Hi Barbers Point Nas,HI BARBERS POINT NAS
USW00023001,"Az Douglas (Aaf), United States",Az Douglas (Aaf),AZ DOUGLAS (AAF)
USW00023006,"Nm Carlsbad Aaf, United States",Nm Carlsbad Aaf,NM CARLSBAD AAF
USW00023008,"Nm Clovis Aaf, United States",Nm Clovis Aaf,NM CLOVIS AAF
USW00023010,"Tx Dalhart, United States",Tx Dalhart,TX DALHART
USW00023011,"Nm Deming Aaf, United States",Nm Deming Aaf,NM DEMING AAF
USW00023012,"Co Denver (Lowry Field), United States",Co Denver (Lowry Field),CO DENVER (LOWRY FIELD)
USW00023019,"Tx El Paso (Biggs Afb), United States",Tx El Paso (Biggs Afb),TX EL PASO (BIGGS AFB)
USW00023021,"Tx Reese Afb, United States",Tx Reese Afb,TX REESE AFB
USW00023027,"Tx Pyote (Afb), United States",Tx Pyote (Afb),TX PYOTE (AFB)
USW00023030,"Tx Dryden Aaf, United States",Tx Dryden Aaf,TX DRYDEN AAF
USW00023031,"Nm Lordsburg Aaf, United States",Nm Lordsburg Aaf,NM LORDSBURG AAF
USW00023038,"Tx El Paso (Fort Bliss), United States",Tx El Paso (Fort Bliss),TX EL PASO (FORT BLISS)
USW00023041,"Tx Big Spring, United States",Tx Big Spring,TX BIG SPRING
USW00023043,"Nm Roswell, United States",Nm Roswell,NM ROSWELL
USW00023052,"Nm Raton, United States",Nm Raton,NM RATON
USW00023068,"Co Pueblo, United States",Co Pueblo,CO PUEBLO
USW00023102,"Ca Bakersfield (Minter Field), United States",Ca Bakersfield (Minter Field),CA BAKERSFIELD (MINTER FIELD)
USW00023103,"Ca Blythe, United States",Ca Blythe,CA BLYTHE
USW00023104,"Az Chandler (Williams Field), United States",Az Chandler (Williams Field),AZ CHANDLER (WILLIAMS FIELD)
USW00023108,"Az Kingman (Aaf), United States",Az Kingman (Aaf),AZ KINGMAN (AAF)
USW00023109,"Az Tucson (Davis-Monthan Afb), United States",Az Tucson (Davis-Monthan Afb),AZ TUCSON (DAVIS-MONTHAN AFB)
USW00023110,"Ca Lemoore, United States",Ca Lemoore,CA LEMOORE
USW00023111,"Az Phoenix (Luke Field), United States",Az Phoenix (Luke Field),AZ PHOENIX (LUKE FIELD)
USW00023117,"Ca Palm Springs (Aaf), United States",Ca Palm Springs (Aaf),CA PALM SPRINGS (AAF)
USW00023119,"Ca Riverside (March Afb), United States",Ca Riverside (March Afb),CA RIVERSIDE (MARCH AFB)
USW00023122,"Ca San Bernardino (Norton Afb), United States",Ca San Bernardino (Norton Afb),CA SAN BERNARDINO (NORTON AFB)
USW00023126,"Ca Taft (Gardner Field), United States",Ca Taft (Gardner Field),CA TAFT (GARDNER FIELD)
USW00023131,"Ca Victorville (George Afb), United States",Ca Victorville (George Afb),CA VICTORVILLE (GEORGE AFB)
USW00023132,"Ca Thermal (Aaf), United States",Ca Thermal (Aaf),CA THERMAL (AAF)
USW00023136,"Ca Oxnard (Flight Strip), United States",Ca Oxnard (Flight Strip),CA OXNARD (FLIGHT STRIP)
USW00023139,"Ca Lomita (Aaf), United States",Ca Lomita (Aaf),CA LOMITA (AAF)
USW00023140,"Az Coolidge (Aaf), United States",Az Coolidge (Aaf),AZ COOLIDGE (AAF)
USW00023151,"Ca San Francisco Crissy Field, United States",Ca San Francisco Crissy Field,CA SAN FRANCISCO CRISSY FIELD
USW00023152,"Ca Burbank, United States",Ca Burbank,CA BURBANK
USW00023155,"Ca Bakersfield, United States",Ca Bakersfield,CA BAKERSFIELD
USW00023177,"Ut Modena, United States",Ut Modena,UT MODENA
USW00023178,"Ca Mount Laguna, United States",Ca Mount Laguna,CA MOUNT LAGUNA
USW00023183,"Az Phoenix, United States",Az Phoenix,AZ PHOENIX
USW00023188,"Ca San Diego (Lindbergh Field), United States",Ca San Diego (Lindbergh Field),CA SAN DIEGO (LINDBERGH FIELD)
USW00023206,"Ca Sacramento (Mather Afb), United States",Ca Sacramento (Mather Afb),CA SACRAMENTO (MATHER AFB)
USW00023207,"Ca Salinas (Aab), United States",Ca Salinas (Aab),CA SALINAS (AAB)
USW00023211,"Ca San Rafael (Hamilton Afb), United States",Ca San Rafael (Hamilton Afb),CA SAN RAFAEL (HAMILTON AFB)
USW00023213,"Ca Santa Rosa (Aaf), United States",Ca Santa Rosa (Aaf),CA SANTA ROSA (AAF)
USW00023214,"Ca Stockton (Field), United States",Ca Stockton (Field),CA STOCKTON (FIELD)
USW00023234,"Ca San Francisco, United States",Ca San Francisco,CA SAN FRANCISCO
USW00024001,"Ne Ainsworth Aaf, United States",Ne Ainsworth Aaf,NE AINSWORTH AAF
USW00024002,"Ne Alliance Aaf, United States",Ne Alliance Aaf,NE ALLIANCE AAF
USW00024014,"Nd Williston, United States",Nd Williston,ND WILLISTON
USW00024016,"Wy Casper Wyo, United States",Wy Casper Wyo,WY CASPER WYO
USW00024027,"Wy Rock Springs, United States",Wy Rock Springs,WY ROCK SPRINGS
USW00024035,"Mt Havre, United States",Mt Havre,MT HAVRE
USW00024101,"Ut Ogden (Hill Afb), United States",Ut Ogden (Hill Afb),UT OGDEN (HILL AFB)
USW00024110,"Wa Moses Lake (Larson Afb), United States",Wa Moses Lake (Larson Afb),WA MOSES LAKE (LARSON AFB)
USW00024134,"Or Burns, United States",Or Burns,OR BURNS
USW00024135,"Mt Butte, United States",Mt Butte,MT BUTTE
USW00024156,"Id Pocatello, United States",Id Pocatello,ID POCATELLO
USW00024163,"Wa Pasco, United States",Wa Pasco,WA PASCO
USW00024203,"Wa Everett (Paine Field), United States",Wa Everett (Paine Field),WA EVERETT (PAINE FIELD)
USW00024206,"Ca Redding (Aaf), United States",Ca Redding (Aaf),CA REDDING (AAF)
USW00024207,"Wa Tacoma (Mcchord Afb), United States",Wa Tacoma (Mcchord Afb),WA TACOMA (MCCHORD AFB)
USW00024220,"Wa Ellensburg, United States",Wa Ellensburg,WA ELLENSBURG
USW00024228,"Wa Port Angeles, United States",Wa Port Angeles,WA PORT ANGELES
USW00024234,"Wa Seattle (Boeing Field), United States",Wa Seattle (Boeing Field),WA SEATTLE (BOEING FIELD)
USW00024264,"Ca Redding, United States",Ca Redding,CA REDDING
USW00025325,"Ak Ketchikan, United States",Ak Ketchikan,AK KETCHIKAN
USW00026401,"Ak Anchorage Elmendorf Field, United States",Ak Anchorage Elmendorf Field,AK ANCHORAGE ELMENDORF FIELD
USW00026410,"Ak Cordova, United States",Ak Cordova,AK CORDOVA
USW00026414,"Ak Summit, United States",Ak Summit,AK SUMMIT
USW00026508,"Ak Umiat, United States",Ak Umiat,AK UMIAT
USW00026509,"Ak Galena, United States",Ak Galena,AK GALENA
USW00026601,"Ak Point Hope, United States",Ak Point Hope,AK POINT HOPE
USW00026605,"Ak Nunivak Aaf, United States",Ak Nunivak Aaf,AK NUNIVAK AAF
USW00026608,"Ak Unalakleet, United States",Ak Unalakleet,AK UNALAKLEET
USW00026618,"Ak Wales, United States",Ak Wales,AK WALES
USW00026635,"Ak Mountain Village, United States",Ak Mountain Village,AK MOUNTAIN VILLAGE
USW00026636,"Ak Cape Thompson, United States",Ak Cape Thompson,AK CAPE THOMPSON
USW00045703,"Ak Kiska Island, United States",Ak Kiska Island,AK KISKA ISLAND
USW00073807,"Ga Leesburg, United States",Ga Leesburg,GA LEESBURG
USW00073808,"Tn Knoxville (Island Airport), United States",Tn Knoxville (Island Airport),TN KNOXVILLE (ISLAND AIRPORT)
USW00093062,"Nm Frye Site, United States",Nm Frye Site,NM FRYE SITE
USW00093130,"Ca Glendale, United States",Ca Glendale,CA GLENDALE
USW00093170,"Ca Lebec, United States",Ca Lebec,CA LEBEC
USW00093204,"Ca Hollister, United States",Ca Hollister,CA HOLLISTER
USW00093701,"Nj Camden, United States",Nj Camden,NJ CAMDEN
USW00093756,"Md Edgewood, United States",Md Edgewood,MD EDGEWOOD
USW00093804,"Sc Spartanburg, United States",Sc Spartanburg,SC SPARTANBURG
USW00093812,"Oh Cincinnati (Lunken Airport), United States",Oh Cincinnati (Lunken Airport),OH CINCINNATI (LUNKEN AIRPORT)
USW00093821,"Ky Louisville, United States",Ky Louisville,KY LOUISVILLE
USW00093822,"Il Springfield, United States",Il Springfield,IL SPRINGFIELD
USW00093871,"Sc Due West, United States",Sc Due West,SC DUE WEST
USW00093877,"Tn Murfreesboro, United States",Tn Murfreesboro,TN MURFREESBORO
USW00093917,"Ms Vicksburg, United States",Ms Vicksburg,MS VICKSBURG
USW00093963,"Mo St Louis, United States",Mo St Louis,MO ST LOUIS
USW00094176,"Wa Spokane (Felts Field), United States",Wa Spokane (Felts Field),WA SPOKANE (FELTS FIELD)
USW00094730,"Ma North Truro, United States",Ma North Truro,MA NORTH TRURO
USW00094750,"Pa Bellefonte, United States",Pa Bellefonte,PA BELLEFONTE
USW00094761,"Ny Ithaca, United States",Ny Ithaca,NY ITHACA
USW00094763,"Pa Kylertown, United States",Pa Kylertown,PA KYLERTOWN
USW00094775,"Ri Point Judith, United States",Ri Point Judith,RI POINT JUDITH
USW00094881,"In Royal Center, United States",In Royal Center,IN ROYAL CENTER
USW00094922,"Ia Waverly, United States",Ia Waverly,IA WAVERLY
USW00094925,"Nd Grand Forks Afb, United States",Nd Grand Forks Afb,ND GRAND FORKS AFB
USW00094937,"Nd Ellendale, United States",Nd Ellendale,ND ELLENDALE
USW00094941,"Ne Drexel, United States",Ne Drexel,NE DREXEL
USXUA027180,"Nv Usaf-Ds3-496, United States",Nv Usaf-Ds3-496,NV USAF-DS3-496
USXUA027200,"Md Usaf-Ds3-504, United States",Md Usaf-Ds3-504,MD USAF-DS3-504
USXUA027260,"Tx Usaf-Ds3-527, United States",Tx Usaf-Ds3-527,TX USAF-DS3-527
USXUA027270,"Ca Usaf-Ds3-529, United States",Ca Usaf-Ds3-529,CA USAF-DS3-529
USXUA027280,"Ok Usaf-Ds3-530, United States",Ok Usaf-Ds3-530,OK USAF-DS3-530
USXUA724586,"Ks Salina, United States",Ks Salina,KS SALINA
USXUA724755,"Ut St. George, United States",Ut St. George,UT ST. GEORGE
USXUA725185,"Ny Rome, United States",Ny Rome,NY ROME
USXUAC03522,"Co La Junta, United States",Co La Junta,CO LA JUNTA
USXUAC03540,"Ca Auburn, United States",Ca Auburn,CA AUBURN
USXUAC03671,"Co Akron, United States",Co Akron,CO AKRON
UVM00043243,"Kavali, Burkina Faso",Kavali,KAVALI
UVM00065503,"Ouagadougou, Burkina Faso",Ouagadougou,OUAGADOUGOU
UVM00065510,"Bobo-Dioulasso, Burkina Faso",Bobo-Dioulasso,BOBO-DIOULASSO
UZM00038413,"Tamdy, Uzbekistan",Tamdy,TAMDY
UZM00038457,"Tashkent, Uzbekistan",Tashkent,TASHKENT
UZM00038606,"Kokand, Uzbekistan",Kokand,KOKAND
UZM00038927,"Termez, Uzbekistan",Termez,TERMEZ
VEM00080407,"Maracaibo-La Chinit, Venezuela",Maracaibo-La Chinit,MARACAIBO-LA CHINIT
VEM00080410,"Barquisimeto, Venezuela",Barquisimeto,BARQUISIMETO
VEM00080413,"Maracay - B.A. Sucre, Venezuela",Maracay - B.A. Sucre,MARACAY - B.A. SUCRE
VEM00080415,"Caracas/Maiquetia A, Venezuela",Caracas,CARACAS/MAIQUETIA A
VEM00080419,"Barcelona, Venezuela",Barcelona,BARCELONA
VEM00080421,"Porlamar, Venezuela",Porlamar,PORLAMAR
VEM00080422,"Carupano; Sucre, Venezuela",Carupano; Sucre,CARUPANO; SUCRE
VEM00080425,"Mene Grande, Venezuela",Mene Grande,MENE GRANDE
VEM00080435,"Maturin, Venezuela",Maturin,MATURIN
VEM00080444,"Ciudad Bolivar, Venezuela",Ciudad Bolivar,CIUDAD BOLIVAR
VEM00080447,"San Antonio Del Tachira, Venezuela",San Antonio Del Tachira,SAN ANTONIO DEL TACHIRA
VEM00080448,"Guasdualito, Venezuela",Guasdualito,GUASDUALITO
VEM00080450,"San Fernando De Apure, Venezuela",San Fernando De Apure,SAN FERNANDO DE APURE
VEM00080453,"Tumeremo, Venezuela",Tumeremo,TUMEREMO
VEM00080462,"Santa Elena De Uairen, Venezuela",Santa Elena De Uairen,SANTA ELENA DE UAIREN
VEM00080476,"La Canada, Venezuela",La Canada,LA CANADA
VMM00048820,"Ha Noi, Vietnam",Ha Noi,HA NOI
VMM00048839,"Bach Long Vi (Radiosonde), Vietnam",Bach Long Vi (Radiosonde),BACH LONG VI (RADIOSONDE)
VMM00048845,"Vinh, Vietnam",Vinh,VINH
VMM00048849,"Dong Ha, Vietnam",Dong Ha,DONG HA
VMM00048851,"Quang Tri, Vietnam",Quang Tri,QUANG TRI
VMM00048852,"Hue/Phu Bai, Vietnam",Hue,HUE/PHU BAI
VMM00048855,"Da Nang, Vietnam",Da Nang,DA NANG
VMM00048858,"Pleiku Ab, Vietnam",Pleiku Ab,PLEIKU AB
VMM00048864,"Chu Lai, Vietnam",Chu Lai,CHU LAI
VMM00048867,"An Khe (Vvak), Vietnam",An Khe (Vvak),AN KHE (VVAK)
VMM00048870,"Quy Nhon, Vietnam",Quy Nhon,QUY NHON
VMM00048877,"Nha Trang, Vietnam",Nha Trang,NHA TRANG
VMM00048887,"Phan Thiet, Vietnam",Phan Thiet,PHAN THIET
VMM00048896,"Bien Hoa (Vvbh), Vietnam",Bien Hoa (Vvbh),BIEN HOA (VVBH)
VMM00048900,"Tan Son Hoa, Vietnam",Tan Son Hoa,TAN SON HOA
VMM00048902,"Baria (Phuoc Le), Vietnam",Baria (Phuoc Le),BARIA (PHUOC LE)
VMM00048913,"Ba-Xuyen/Soc Trang, Vietnam",Ba-Xuyen,BA-XUYEN/SOC TRANG
